t, x, y 
0.599500, 0.268556, 1.528697 
0.599750, 0.271332, 1.527290 
0.600000, 0.273179, 1.526352 
0.600250, 0.275944, 1.524943 
0.600500, 0.277784, 1.524002 
0.600750, 0.280539, 1.522591 
0.601000, 0.282371, 1.521649 
0.601250, 0.285115, 1.520236 
0.601500, 0.286941, 1.519293 
0.601750, 0.289674, 1.517878 
0.602000, 0.291493, 1.516934 
0.602250, 0.294215, 1.515518 
0.602500, 0.296026, 1.514573 
0.602750, 0.298737, 1.513155 
0.603000, 0.300541, 1.512210 
0.603250, 0.303241, 1.510792 
0.603500, 0.305037, 1.509846 
0.603750, 0.307726, 1.508427 
0.604000, 0.309515, 1.507481 
0.604250, 0.312193, 1.506061 
0.604500, 0.313974, 1.505115 
0.604750, 0.316641, 1.503696 
0.605000, 0.318414, 1.502749 
0.605250, 0.321069, 1.501330 
0.605500, 0.322836, 1.500384 
0.605750, 0.325479, 1.498965 
0.606000, 0.327238, 1.498020 
0.606250, 0.329870, 1.496602 
0.606500, 0.331621, 1.495657 
0.606750, 0.334241, 1.494240 
0.607000, 0.335984, 1.493296 
0.607250, 0.338593, 1.491880 
0.607500, 0.340328, 1.490936 
0.607750, 0.342926, 1.489522 
0.608000, 0.344653, 1.488580 
0.608250, 0.347239, 1.487167 
0.608500, 0.348958, 1.486226 
0.608750, 0.351532, 1.484816 
0.609000, 0.353244, 1.483876 
0.609250, 0.355806, 1.482468 
0.609500, 0.357510, 1.481530 
0.609750, 0.360060, 1.480124 
0.610000, 0.361756, 1.479188 
0.610250, 0.364294, 1.477785 
0.610500, 0.365982, 1.476850 
0.610750, 0.368508, 1.475450 
0.611000, 0.370188, 1.474518 
0.611250, 0.372703, 1.473121 
0.611500, 0.374375, 1.472191 
0.611750, 0.376877, 1.470797 
0.612000, 0.378541, 1.469869 
0.612250, 0.381031, 1.468479 
0.612500, 0.382688, 1.467554 
0.612750, 0.385166, 1.466168 
0.613000, 0.386814, 1.465246 
0.613250, 0.389280, 1.463864 
0.613500, 0.390920, 1.462944 
0.613750, 0.393374, 1.461566 
0.614000, 0.395006, 1.460650 
0.614250, 0.397448, 1.459277 
0.614500, 0.399072, 1.458363 
0.614750, 0.401501, 1.456995 
0.615000, 0.403117, 1.456084 
0.615250, 0.405535, 1.454721 
0.615500, 0.407142, 1.453814 
0.615750, 0.409548, 1.452456 
0.616000, 0.411147, 1.451552 
0.616250, 0.413540, 1.450200 
0.616500, 0.415132, 1.449300 
0.616750, 0.417513, 1.447953 
0.617000, 0.419096, 1.447057 
0.617250, 0.421465, 1.445716 
0.617500, 0.423040, 1.444824 
0.617750, 0.425397, 1.443488 
0.618000, 0.426964, 1.442600 
0.618250, 0.429308, 1.441271 
0.618500, 0.430867, 1.440388 
0.618750, 0.433199, 1.439065 
0.619000, 0.434749, 1.438186 
0.619250, 0.437069, 1.436870 
0.619500, 0.438612, 1.435995 
0.619750, 0.440919, 1.434685 
0.620000, 0.442454, 1.433815 
0.620250, 0.444749, 1.432513 
0.620500, 0.446275, 1.431647 
0.620750, 0.448559, 1.430352 
0.621000, 0.450077, 1.429491 
0.621250, 0.452347, 1.428204 
0.621500, 0.453857, 1.427348 
0.621750, 0.456116, 1.426068 
0.622000, 0.457618, 1.425217 
0.622250, 0.459864, 1.423944 
0.622500, 0.461358, 1.423099 
0.622750, 0.463592, 1.421834 
0.623000, 0.465077, 1.420994 
0.623250, 0.467299, 1.419737 
0.623500, 0.468776, 1.418902 
0.623750, 0.470986, 1.417654 
0.624000, 0.472455, 1.416824 
0.624250, 0.474653, 1.415585 
0.624500, 0.476114, 1.414761 
0.624750, 0.478299, 1.413529 
0.625000, 0.479752, 1.412711 
0.625250, 0.481925, 1.411489 
0.625500, 0.483369, 1.410676 
0.625750, 0.485530, 1.409463 
0.626000, 0.486967, 1.408656 
0.626250, 0.489115, 1.407452 
0.626500, 0.490544, 1.406651 
0.626750, 0.492680, 1.405456 
0.627000, 0.494101, 1.404662 
0.627250, 0.496225, 1.403475 
0.627500, 0.497637, 1.402688 
0.627750, 0.499749, 1.401511 
0.628000, 0.501153, 1.400729 
0.628250, 0.503253, 1.399562 
0.628500, 0.504649, 1.398787 
0.628750, 0.506737, 1.397630 
0.629000, 0.508125, 1.396861 
0.629250, 0.510201, 1.395714 
0.629500, 0.511581, 1.394952 
0.629750, 0.513644, 1.393814 
0.630000, 0.515016, 1.393059 
0.630250, 0.517068, 1.391932 
0.630500, 0.518431, 1.391184 
0.630750, 0.520471, 1.390066 
0.631000, 0.521827, 1.389325 
0.631250, 0.523854, 1.388218 
0.631500, 0.525201, 1.387484 
0.631750, 0.527217, 1.386388 
0.632000, 0.528556, 1.385661 
0.632250, 0.530560, 1.384575 
0.632500, 0.531891, 1.383855 
0.632750, 0.533883, 1.382780 
0.633000, 0.535206, 1.382067 
0.633250, 0.537185, 1.381004 
0.633500, 0.538501, 1.380298 
0.633750, 0.540468, 1.379245 
0.634000, 0.541776, 1.378547 
0.634250, 0.543731, 1.377506 
0.634500, 0.545030, 1.376815 
0.634750, 0.546974, 1.375785 
0.635000, 0.548265, 1.375101 
0.635250, 0.550197, 1.374082 
0.635500, 0.551480, 1.373407 
0.635750, 0.553400, 1.372399 
0.636000, 0.554675, 1.371732 
0.636250, 0.556583, 1.370736 
0.636500, 0.557851, 1.370076 
0.636750, 0.559746, 1.369091 
0.637000, 0.561006, 1.368439 
0.637250, 0.562890, 1.367467 
0.637500, 0.564142, 1.366822 
0.637750, 0.566014, 1.365862 
0.638000, 0.567258, 1.365225 
0.638250, 0.569118, 1.364277 
0.638500, 0.570354, 1.363648 
0.638750, 0.572202, 1.362712 
0.639000, 0.573430, 1.362092 
0.639250, 0.575267, 1.361167 
0.639500, 0.576487, 1.360555 
0.639750, 0.578312, 1.359643 
0.640000, 0.579524, 1.359039 
0.640250, 0.581337, 1.358140 
0.640500, 0.582542, 1.357544 
0.640750, 0.584343, 1.356657 
0.641000, 0.585539, 1.356069 
0.641250, 0.587329, 1.355195 
0.641500, 0.588518, 1.354616 
0.641750, 0.590295, 1.353754 
0.642000, 0.591477, 1.353183 
0.642250, 0.593242, 1.352334 
0.642500, 0.594416, 1.351772 
0.642750, 0.596170, 1.350935 
0.643000, 0.597336, 1.350382 
0.643250, 0.599078, 1.349558 
0.643500, 0.600236, 1.349013 
0.643750, 0.601967, 1.348202 
0.644000, 0.603117, 1.347666 
0.644250, 0.604836, 1.346868 
0.644500, 0.605978, 1.346341 
0.644750, 0.607686, 1.345556 
0.645000, 0.608821, 1.345037 
0.645250, 0.610517, 1.344266 
0.645500, 0.611643, 1.343756 
0.645750, 0.613328, 1.342997 
0.646000, 0.614447, 1.342496 
0.646250, 0.616120, 1.341751 
0.646500, 0.617231, 1.341259 
0.646750, 0.618892, 1.340527 
0.647000, 0.619996, 1.340044 
0.647250, 0.621646, 1.339325 
0.647500, 0.622742, 1.338851 
0.647750, 0.624380, 1.338146 
0.648000, 0.625468, 1.337681 
0.648250, 0.627095, 1.336989 
0.648500, 0.628176, 1.336533 
0.648750, 0.629791, 1.335855 
0.649000, 0.630864, 1.335408 
0.649250, 0.632468, 1.334744 
0.649500, 0.633533, 1.334305 
0.649750, 0.635126, 1.333655 
0.650000, 0.636183, 1.333226 
0.650250, 0.637764, 1.332589 
0.650500, 0.638814, 1.332169 
0.650750, 0.640384, 1.331546 
0.651000, 0.641427, 1.331136 
0.651250, 0.642985, 1.330526 
0.651500, 0.644020, 1.330125 
0.651750, 0.645566, 1.329530 
0.652000, 0.646594, 1.329138 
0.652250, 0.648129, 1.328556 
0.652500, 0.649149, 1.328174 
0.652750, 0.650673, 1.327606 
0.653000, 0.651685, 1.327233 
0.653250, 0.653198, 1.326679 
0.653500, 0.654202, 1.326315 
0.653750, 0.655704, 1.325776 
0.654000, 0.656701, 1.325421 
0.654250, 0.658191, 1.324896 
0.654500, 0.659181, 1.324551 
0.654750, 0.660659, 1.324040 
0.655000, 0.661642, 1.323704 
0.655250, 0.663109, 1.323207 
0.655500, 0.664084, 1.322881 
0.655750, 0.665540, 1.322398 
0.656000, 0.666507, 1.322081 
0.656250, 0.667952, 1.321613 
0.656500, 0.668912, 1.321305 
0.656750, 0.670346, 1.320851 
0.657000, 0.671298, 1.320553 
0.657250, 0.672720, 1.320113 
0.657500, 0.673665, 1.319825 
0.657750, 0.675077, 1.319399 
0.658000, 0.676014, 1.319120 
0.658250, 0.677414, 1.318709 
0.658500, 0.678344, 1.318440 
0.658750, 0.679733, 1.318043 
0.659000, 0.680655, 1.317784 
0.659250, 0.682033, 1.317401 
0.659500, 0.682948, 1.317151 
0.659750, 0.684315, 1.316783 
0.660000, 0.685223, 1.316543 
0.660250, 0.686579, 1.316189 
0.660500, 0.687479, 1.315958 
0.660750, 0.688823, 1.315619 
0.661000, 0.689716, 1.315398 
0.661250, 0.691050, 1.315074 
0.661500, 0.691935, 1.314862 
0.661750, 0.693258, 1.314552 
0.662000, 0.694136, 1.314350 
0.662250, 0.695447, 1.314055 
0.662500, 0.696318, 1.313863 
0.662750, 0.697619, 1.313582 
0.663000, 0.698482, 1.313399 
0.663250, 0.699772, 1.313133 
0.663500, 0.700628, 1.312960 
0.663750, 0.701906, 1.312708 
0.664000, 0.702755, 1.312545 
0.664250, 0.704022, 1.312308 
0.664500, 0.704864, 1.312155 
0.664750, 0.706120, 1.311932 
0.665000, 0.706955, 1.311788 
0.665250, 0.708200, 1.311580 
0.665500, 0.709027, 1.311446 
0.665750, 0.710262, 1.311253 
0.666000, 0.711081, 1.311128 
0.666250, 0.712305, 1.310949 
0.666500, 0.713117, 1.310835 
0.666750, 0.714330, 1.310671 
0.667000, 0.715135, 1.310566 
0.667250, 0.716338, 1.310416 
0.667500, 0.717135, 1.310321 
0.667750, 0.718327, 1.310186 
0.668000, 0.719117, 1.310101 
0.668250, 0.720297, 1.309980 
0.668500, 0.721081, 1.309905 
0.668750, 0.722250, 1.309799 
0.669000, 0.723026, 1.309733 
0.669250, 0.724185, 1.309642 
0.669500, 0.724954, 1.309585 
0.669750, 0.726102, 1.309509 
0.670000, 0.726864, 1.309462 
0.670250, 0.728001, 1.309400 
0.670500, 0.728756, 1.309364 
0.670750, 0.729882, 1.309316 
0.671000, 0.730629, 1.309289 
0.671250, 0.731745, 1.309256 
0.671500, 0.732485, 1.309239 
0.671750, 0.733590, 1.309221 
0.672000, 0.734323, 1.309213 
0.672250, 0.735418, 1.309209 
0.672500, 0.736143, 1.309211 
0.672750, 0.737227, 1.309222 
0.673000, 0.737946, 1.309234 
0.673250, 0.739019, 1.309259 
0.673500, 0.739730, 1.309281 
0.673750, 0.740793, 1.309321 
0.674000, 0.741497, 1.309352 
0.674250, 0.742549, 1.309406 
0.674500, 0.743246, 1.309447 
0.674750, 0.744287, 1.309516 
0.675000, 0.744978, 1.309566 
0.675250, 0.746008, 1.309650 
0.675500, 0.746691, 1.309710 
0.675750, 0.747711, 1.309808 
0.676000, 0.748387, 1.309878 
0.676250, 0.749397, 1.309990 
0.676500, 0.750066, 1.310069 
0.676750, 0.751065, 1.310196 
0.677000, 0.751727, 1.310285 
0.677250, 0.752715, 1.310426 
0.677500, 0.753370, 1.310525 
0.677750, 0.754348, 1.310680 
0.678000, 0.754996, 1.310788 
0.678250, 0.755963, 1.310958 
0.678500, 0.756604, 1.311076 
0.678750, 0.757561, 1.311260 
0.679000, 0.758195, 1.311388 
0.679250, 0.759141, 1.311586 
0.679500, 0.759768, 1.311723 
0.679750, 0.760704, 1.311936 
0.680000, 0.761324, 1.312082 
0.680250, 0.762249, 1.312309 
0.680500, 0.762862, 1.312465 
0.680750, 0.763777, 1.312706 
0.681000, 0.764384, 1.312872 
0.681250, 0.765288, 1.313127 
0.681500, 0.765887, 1.313302 
0.681750, 0.766781, 1.313572 
0.682000, 0.767374, 1.313756 
0.682250, 0.768258, 1.314040 
0.682500, 0.768843, 1.314234 
0.682750, 0.769716, 1.314531 
0.683000, 0.770295, 1.314735 
0.683250, 0.771158, 1.315047 
0.683500, 0.771730, 1.315259 
0.683750, 0.772583, 1.315585 
0.684000, 0.773148, 1.315807 
0.684250, 0.773990, 1.316147 
0.684500, 0.774548, 1.316379 
0.684750, 0.775380, 1.316733 
0.685000, 0.775931, 1.316973 
0.685250, 0.776753, 1.317341 
0.685500, 0.777298, 1.317591 
0.685750, 0.778109, 1.317973 
0.686000, 0.778647, 1.318232 
0.686250, 0.779448, 1.318628 
0.686500, 0.779979, 1.318896 
0.686750, 0.780770, 1.319306 
0.687000, 0.781294, 1.319584 
0.687250, 0.782075, 1.320007 
0.687500, 0.782592, 1.320294 
0.687750, 0.783363, 1.320731 
0.688000, 0.783873, 1.321027 
0.688250, 0.784634, 1.321478 
0.688500, 0.785138, 1.321783 
0.688750, 0.785888, 1.322248 
0.689000, 0.786385, 1.322562 
0.689250, 0.787125, 1.323040 
0.689500, 0.787616, 1.323364 
0.689750, 0.788346, 1.323856 
0.690000, 0.788829, 1.324188 
0.690250, 0.789550, 1.324693 
0.690500, 0.790026, 1.325035 
0.690750, 0.790737, 1.325554 
0.691000, 0.791207, 1.325904 
0.691250, 0.791907, 1.326437 
0.691500, 0.792370, 1.326796 
0.691750, 0.793060, 1.327342 
0.692000, 0.793517, 1.327710 
0.692250, 0.794197, 1.328269 
0.692500, 0.794647, 1.328647 
0.692750, 0.795318, 1.329219 
0.693000, 0.795761, 1.329605 
0.693250, 0.796421, 1.330191 
0.693500, 0.796858, 1.330586 
0.693750, 0.797508, 1.331185 
0.694000, 0.797938, 1.331589 
0.694250, 0.798579, 1.332201 
0.694500, 0.799002, 1.332614 
0.694750, 0.799633, 1.333239 
0.695000, 0.800050, 1.333661 
0.695250, 0.800670, 1.334299 
0.695500, 0.801081, 1.334729 
0.695750, 0.801691, 1.335381 
0.696000, 0.802095, 1.335819 
0.696250, 0.802696, 1.336484 
0.696500, 0.803094, 1.336931 
0.696750, 0.803685, 1.337609 
0.697000, 0.804075, 1.338065 
0.697250, 0.804657, 1.338755 
0.697500, 0.805041, 1.339219 
0.697750, 0.805612, 1.339923 
0.698000, 0.805990, 1.340396 
0.698250, 0.806552, 1.341112 
0.698500, 0.806923, 1.341593 
0.698750, 0.807475, 1.342322 
0.699000, 0.807840, 1.342812 
0.699250, 0.808382, 1.343553 
0.699500, 0.808740, 1.344052 
0.699750, 0.809273, 1.344806 
0.700000, 0.809625, 1.345313 
0.700250, 0.810148, 1.346079 
0.700500, 0.810493, 1.346594 
0.700750, 0.811006, 1.347374 
0.701000, 0.811345, 1.347897 
0.701250, 0.811849, 1.348689 
0.701500, 0.812182, 1.349220 
0.701750, 0.812676, 1.350024 
0.702000, 0.813002, 1.350564 
0.702250, 0.813486, 1.351381 
0.702500, 0.813806, 1.351929 
0.702750, 0.814281, 1.352757 
0.703000, 0.814594, 1.353314 
0.703250, 0.815059, 1.354154 
0.703500, 0.815366, 1.354719 
0.703750, 0.815822, 1.355572 
0.704000, 0.816123, 1.356145 
0.704250, 0.816569, 1.357010 
0.704500, 0.816864, 1.357590 
0.704750, 0.817300, 1.358467 
0.705000, 0.817588, 1.359056 
0.705250, 0.818016, 1.359945 
0.705500, 0.818297, 1.360542 
0.705750, 0.818715, 1.361442 
0.706000, 0.818991, 1.362047 
0.706250, 0.819399, 1.362960 
0.706500, 0.819668, 1.363572 
0.706750, 0.820067, 1.364497 
0.707000, 0.820330, 1.365117 
0.707250, 0.820720, 1.366053 
0.707500, 0.820977, 1.366682 
0.707750, 0.821357, 1.367629 
0.708000, 0.821608, 1.368265 
0.708250, 0.821979, 1.369225 
0.708500, 0.822223, 1.369868 
0.708750, 0.822584, 1.370840 
0.709000, 0.822822, 1.371491 
0.709250, 0.823175, 1.372473 
0.709500, 0.823407, 1.373132 
0.709750, 0.823750, 1.374126 
0.710000, 0.823975, 1.374793 
0.710250, 0.824309, 1.375798 
0.710500, 0.824529, 1.376472 
0.710750, 0.824853, 1.377489 
0.711000, 0.825067, 1.378170 
0.711250, 0.825382, 1.379198 
0.711500, 0.825590, 1.379887 
0.711750, 0.825896, 1.380926 
0.712000, 0.826097, 1.381623 
0.712250, 0.826394, 1.382673 
0.712500, 0.826589, 1.383377 
0.712750, 0.826877, 1.384438 
0.713000, 0.827066, 1.385149 
0.713250, 0.827345, 1.386221 
0.713500, 0.827528, 1.386939 
0.713750, 0.827797, 1.388022 
0.714000, 0.827974, 1.388748 
0.714250, 0.828235, 1.389842 
0.714500, 0.828406, 1.390575 
0.714750, 0.828657, 1.391679 
0.715000, 0.828822, 1.392419 
0.715250, 0.829064, 1.393535 
0.715500, 0.829223, 1.394282 
0.715750, 0.829457, 1.395408 
0.716000, 0.829609, 1.396162 
0.716250, 0.829834, 1.397298 
0.716500, 0.829981, 1.398059 
0.716750, 0.830196, 1.399206 
0.717000, 0.830337, 1.399975 
0.717250, 0.830544, 1.401132 
0.717500, 0.830679, 1.401907 
0.717750, 0.830876, 1.403075 
0.718000, 0.831005, 1.403857 
0.718250, 0.831194, 1.405035 
0.718500, 0.831317, 1.405824 
0.718750, 0.831497, 1.407012 
0.719000, 0.831614, 1.407807 
0.719250, 0.831785, 1.409006 
0.719500, 0.831896, 1.409808 
0.719750, 0.832059, 1.411017 
0.720000, 0.832164, 1.411826 
0.720250, 0.832317, 1.413044 
0.720500, 0.832417, 1.413860 
0.720750, 0.832561, 1.415089 
0.721000, 0.832655, 1.415911 
0.721250, 0.832791, 1.417149 
0.721500, 0.832878, 1.417978 
0.721750, 0.833006, 1.419226 
0.722000, 0.833087, 1.420062 
0.722250, 0.833206, 1.421320 
0.722500, 0.833282, 1.422161 
0.722750, 0.833392, 1.423429 
0.723000, 0.833462, 1.424277 
0.723250, 0.833563, 1.425554 
0.723500, 0.833627, 1.426409 
0.723750, 0.833720, 1.427696 
0.724000, 0.833779, 1.428557 
0.724250, 0.833862, 1.429853 
0.724500, 0.833915, 1.430720 
0.724750, 0.833990, 1.432026 
0.725000, 0.834038, 1.432899 
0.725250, 0.834104, 1.434214 
0.725500, 0.834146, 1.435094 
0.725750, 0.834204, 1.436418 
0.726000, 0.834239, 1.437304 
0.726250, 0.834289, 1.438637 
0.726500, 0.834319, 1.439529 
0.726750, 0.834360, 1.440872 
0.727000, 0.834384, 1.441770 
0.727250, 0.834417, 1.443121 
0.727500, 0.834435, 1.444025 
0.727750, 0.834459, 1.445386 
0.728000, 0.834472, 1.446296 
0.728250, 0.834488, 1.447665 
0.728500, 0.834495, 1.448581 
0.728750, 0.834502, 1.449959 
0.729000, 0.834504, 1.450881 
0.729250, 0.834503, 1.452268 
0.729500, 0.834499, 1.453196 
0.729750, 0.834489, 1.454591 
0.730000, 0.834479, 1.455525 
0.730250, 0.834461, 1.456929 
0.730500, 0.834446, 1.457868 
0.730750, 0.834420, 1.459281 
0.731000, 0.834399, 1.460226 
0.731250, 0.834364, 1.461647 
0.731500, 0.834338, 1.462598 
0.731750, 0.834295, 1.464027 
0.732000, 0.834263, 1.464983 
0.732250, 0.834212, 1.466422 
0.732500, 0.834174, 1.467383 
0.732750, 0.834115, 1.468830 
0.733000, 0.834072, 1.469797 
0.733250, 0.834004, 1.471251 
0.733500, 0.833956, 1.472224 
0.733750, 0.833879, 1.473687 
0.734000, 0.833826, 1.474664 
0.734250, 0.833741, 1.476135 
0.734500, 0.833682, 1.477119 
0.734750, 0.833589, 1.478597 
0.735000, 0.833525, 1.479586 
0.735250, 0.833424, 1.481073 
0.735500, 0.833354, 1.482067 
0.735750, 0.833245, 1.483561 
0.736000, 0.833169, 1.484560 
0.736250, 0.833052, 1.486063 
0.736500, 0.832971, 1.487067 
0.736750, 0.832846, 1.488577 
0.737000, 0.832759, 1.489586 
0.737250, 0.832626, 1.491104 
0.737500, 0.832534, 1.492119 
0.737750, 0.832393, 1.493644 
0.738000, 0.832296, 1.494663 
0.738250, 0.832146, 1.496196 
0.738500, 0.832044, 1.497221 
0.738750, 0.831886, 1.498761 
0.739000, 0.831778, 1.499791 
0.739250, 0.831613, 1.501338 
0.739500, 0.831499, 1.502373 
0.739750, 0.831326, 1.503928 
0.740000, 0.831207, 1.504967 
0.740250, 0.831026, 1.506529 
0.740500, 0.830902, 1.507573 
0.740750, 0.830712, 1.509142 
0.741000, 0.830583, 1.510191 
0.741250, 0.830386, 1.511768 
0.741500, 0.830251, 1.512821 
0.741750, 0.830046, 1.514405 
0.742000, 0.829906, 1.515463 
0.742250, 0.829693, 1.517053 
0.742500, 0.829548, 1.518116 
0.742750, 0.829327, 1.519714 
0.743000, 0.829177, 1.520781 
0.743250, 0.828948, 1.522385 
0.743500, 0.828792, 1.523457 
0.743750, 0.828555, 1.525068 
0.744000, 0.828395, 1.526144 
0.744250, 0.828150, 1.527762 
0.744500, 0.827984, 1.528843 
0.744750, 0.827731, 1.530467 
0.745000, 0.827560, 1.531552 
0.745250, 0.827300, 1.533183 
0.745500, 0.827124, 1.534273 
0.745750, 0.826855, 1.535910 
0.746000, 0.826674, 1.537004 
0.746250, 0.826398, 1.538648 
0.746500, 0.826212, 1.539746 
0.746750, 0.825928, 1.541396 
0.747000, 0.825736, 1.542499 
0.747250, 0.825445, 1.544155 
0.747500, 0.825248, 1.545262 
0.747750, 0.824949, 1.546924 
0.748000, 0.824747, 1.548035 
0.748250, 0.824440, 1.549704 
0.748500, 0.824233, 1.550819 
0.748750, 0.823918, 1.552494 
0.749000, 0.823706, 1.553612 
0.749250, 0.823384, 1.555293 
0.749500, 0.823167, 1.556416 
0.749750, 0.822837, 1.558103 
0.750000, 0.822614, 1.559230 
0.750250, 0.822277, 1.560923 
0.750500, 0.822049, 1.562053 
0.750750, 0.821704, 1.563752 
0.751000, 0.821472, 1.564887 
0.751250, 0.821119, 1.566591 
0.751500, 0.820882, 1.567729 
0.751750, 0.820521, 1.569440 
0.752000, 0.820279, 1.570582 
0.752250, 0.819911, 1.572297 
0.752500, 0.819663, 1.573443 
0.752750, 0.819288, 1.575165 
0.753000, 0.819035, 1.576314 
0.753250, 0.818653, 1.578041 
0.753500, 0.818395, 1.579194 
0.753750, 0.818004, 1.580927 
0.754000, 0.817742, 1.582083 
0.754250, 0.817344, 1.583821 
0.754500, 0.817076, 1.584981 
0.754750, 0.816671, 1.586724 
0.755000, 0.816398, 1.587888 
0.755250, 0.815985, 1.589636 
0.755500, 0.815708, 1.590804 
0.755750, 0.815287, 1.592557 
0.756000, 0.815005, 1.593728 
0.756250, 0.814577, 1.595487 
0.756500, 0.814290, 1.596661 
0.756750, 0.813854, 1.598424 
0.757000, 0.813562, 1.599602 
0.757250, 0.813119, 1.601371 
0.757500, 0.812822, 1.602551 
0.757750, 0.812372, 1.604325 
0.758000, 0.812070, 1.605509 
0.758250, 0.811612, 1.607287 
0.758500, 0.811305, 1.608475 
0.758750, 0.810840, 1.610258 
0.759000, 0.810528, 1.611448 
0.759250, 0.810056, 1.613236 
0.759500, 0.809739, 1.614430 
0.759750, 0.809260, 1.616223 
0.760000, 0.808938, 1.617419 
0.760250, 0.808451, 1.619217 
0.760500, 0.808124, 1.620416 
0.760750, 0.807630, 1.622218 
0.761000, 0.807299, 1.623421 
0.761250, 0.806797, 1.625227 
0.761500, 0.806461, 1.626433 
0.761750, 0.805952, 1.628244 
0.762000, 0.805611, 1.629452 
0.762250, 0.805095, 1.631268 
0.762500, 0.804748, 1.632479 
0.762750, 0.804225, 1.634299 
0.763000, 0.803874, 1.635513 
0.763250, 0.803344, 1.637337 
0.763500, 0.802988, 1.638554 
0.763750, 0.802450, 1.640382 
0.764000, 0.802090, 1.641602 
0.764250, 0.801545, 1.643434 
0.764500, 0.801179, 1.644656 
0.764750, 0.800627, 1.646492 
0.765000, 0.800257, 1.647718 
0.765250, 0.799697, 1.649558 
0.765500, 0.799322, 1.650786 
0.765750, 0.798756, 1.652630 
0.766000, 0.798376, 1.653861 
0.766250, 0.797802, 1.655708 
0.766500, 0.797417, 1.656942 
0.766750, 0.796837, 1.658793 
0.767000, 0.796447, 1.660029 
0.767250, 0.795859, 1.661885 
0.767500, 0.795465, 1.663123 
0.767750, 0.794870, 1.664982 
0.768000, 0.794471, 1.666223 
0.768250, 0.793868, 1.668085 
0.768500, 0.793465, 1.669328 
0.768750, 0.792855, 1.671195 
0.769000, 0.792447, 1.672440 
0.769250, 0.791830, 1.674310 
0.769500, 0.791417, 1.675558 
0.769750, 0.790793, 1.677431 
0.770000, 0.790375, 1.678681 
0.770250, 0.789745, 1.680558 
0.770500, 0.789322, 1.681810 
0.770750, 0.788684, 1.683691 
0.771000, 0.788257, 1.684945 
0.771250, 0.787612, 1.686828 
0.771500, 0.787180, 1.688085 
0.771750, 0.786528, 1.689972 
0.772000, 0.786091, 1.691230 
0.772250, 0.785432, 1.693120 
0.772500, 0.784990, 1.694381 
0.772750, 0.784324, 1.696274 
0.773000, 0.783878, 1.697537 
0.773250, 0.783205, 1.699433 
0.773500, 0.782754, 1.700698 
0.773750, 0.782074, 1.702597 
0.774000, 0.781618, 1.703864 
0.774250, 0.780931, 1.705766 
0.774500, 0.780470, 1.707034 
